,loan_start,interest_rate_yearly,total,principal,interest,minimum_monthly_payment,additional_payment,loan_end
19,4087225.2766643735,0.028999999999999998,20000.0,10122.538914727766,9877.461085272234,15000,5000,4077102.7377496455
20,4077102.7377496455,0.028999999999999998,20000.0,10147.001717105024,9852.998282894976,15000,5000,4066955.7360325404
21,4066955.7360325404,0.028999999999999998,20000.0,10171.523637921362,9828.476362078638,15000,5000,4056784.212394619
22,4056784.212394619,0.028999999999999998,20000.0,10196.10482004634,9803.89517995366,15000,5000,4046588.107574573
23,4046588.107574573,0.028999999999999998,20000.0,10220.745406694783,9779.254593305217,15000,5000,4036367.362167878
24,4036367.362167878,0.035,21017.107163839875,9244.369024183563,11772.738139656312,15000,5000,4027122.9931436945
25,4027122.9931436945,0.035,21017.107163839875,9271.331767170766,11745.775396669109,15000,5000,4017851.661376524
26,4017851.661376524,0.035,21017.107163839875,9298.37315149168,11718.734012348195,15000,5000,4008553.288225032
27,4008553.288225032,0.035,21017.107163839875,9325.493406516865,11691.61375732301,15000,5000,3999227.794818515
28,3999227.794818515,0.035,21017.107163839875,9352.692762285873,11664.414401554002,15000,5000,3989875.102056229
29,3989875.102056229,0.035,21017.107163839875,9379.971449509207,11637.135714330669,15000,5000,3980495.1306067198
30,3980495.1306067198,0.035,21017.107163839875,9407.329699570275,11609.7774642696,15000,5000,3971087.8009071494
31,3971087.8009071494,0.035,21017.107163839875,9434.767744527355,11582.33941931252,15000,5000,3961653.0331626222
32,3961653.0331626222,0.035,21017.107163839875,9462.28581711556,11554.821346724315,15000,5000,3952190.7473455067
33,3952190.7473455067,0.035,21017.107163839875,9489.884150748814,11527.223013091061,15000,5000,3942700.863194758
34,3942700.863194758,0.035,21017.107163839875,9517.56297952183,11499.544184318045,15000,5000,3933183.3002152364
35,3933183.3002152364,0.035,21017.107163839875,9545.322538212102,11471.784625627773,15000,5000,3923637.9776770244
36,3923637.9776770244,0.044950000000000004,23147.738720247995,8450.444795532807,14697.293924715188,15000,5000,3915187.532881492
37,3915187.532881492,0.044950000000000004,23147.738720247995,8482.098753329406,14665.639966918588,15000,5000,3906705.4341281625
38,3906705.4341281625,0.044950000000000004,23147.738720247995,8513.871281576252,14633.867438671743,15000,5000,3898191.562846586
39,3898191.562846586,0.044950000000000004,23147.738720247995,8545.76282441849,14601.975895829504,15000,5000,3889645.8000221676
40,3889645.8000221676,0.044950000000000004,23147.738720247995,8577.773827664958,14569.964892583037,15000,5000,3881068.0261945026
41,3881068.0261945026,0.044950000000000004,23147.738720247995,8609.90473879442,14537.833981453576,15000,5000,3872458.121455708
42,3872458.121455708,0.044950000000000004,23147.738720247995,8642.15600696182,14505.582713286174,15000,5000,3863815.9654487465
43,3863815.9654487465,0.044950000000000004,23147.738720247995,8674.528083004565,14473.21063724343,15000,5000,3855141.437365742
44,3855141.437365742,0.044950000000000004,23147.738720247995,8707.021419448818,14440.717300799177,15000,5000,3846434.415946293
45,3846434.415946293,0.044950000000000004,23147.738720247995,8739.636470515838,14408.102249732157,15000,5000,3837694.7794757774
46,3837694.7794757774,0.044950000000000004,23147.738720247995,8772.37369212831,14375.365028119684,15000,5000,3828922.405783649
47,3828922.405783649,0.044950000000000004,23147.738720247995,8805.233541916741,14342.505178331254,15000,5000,3820117.1722417325
48,3820117.1722417325,0.044950000000000004,22861.350152092633,8551.827911070475,14309.522241022158,15000,5000,3811565.344330662
49,3811565.344330662,0.044950000000000004,22861.350152092633,8583.861633120694,14277.488518971939,15000,5000,3802981.4826975414
50,3802981.4826975414,0.044950000000000004,22861.350152092633,8616.015348154759,14245.334803937874,15000,5000,3794365.467349387
51,3794365.467349387,0.044950000000000004,22861.350152092633,8648.289505646388,14213.060646446245,15000,5000,3785717.17784374
52,3785717.17784374,0.044950000000000004,22861.350152092633,8680.684556752954,14180.665595339678,15000,5000,3777036.4932869873
53,3777036.4932869873,0.044950000000000004,22861.350152092633,8713.200954321792,14148.149197770841,15000,5000,3768323.2923326655
54,3768323.2923326655,0.044950000000000004,22861.350152092633,8745.839152896522,14115.51099919611,15000,5000,3759577.453179769
55,3759577.453179769,0.044950000000000004,22861.350152092633,8778.599608723413,14082.75054336922,15000,5000,3750798.8535710457
56,3750798.8535710457,0.044950000000000004,22861.350152092633,8811.482779757756,14049.867372334877,15000,5000,3741987.370791288
57,3741987.370791288,0.044950000000000004,22861.350152092633,8844.489125670265,14016.861026422368,15000,5000,3733142.8816656177
58,3733142.8816656177,0.044950000000000004,22861.350152092633,8877.619107853505,13983.731044239128,15000,5000,3724265.262557764
59,3724265.262557764,0.044950000000000004,22861.350152092633,8910.873189428341,13950.476962664292,15000,5000,3715354.3893683357
60,3715354.3893683357,0.05495,24939.888002279135,7926.661027629965,17013.22697464917,15000,5000,3707427.728340706
61,3707427.728340706,0.05495,24939.888002279135,7962.958529585652,16976.929472693482,15000,5000,3699464.7698111203
62,3699464.7698111203,0.05495,24939.888002279135,7999.422243852379,16940.465758426755,15000,5000,3691465.347567268
63,3691465.347567268,0.05495,24939.888002279135,8036.052931544022,16903.835070735113,15000,5000,3683429.2946357243
64,3683429.2946357243,0.05495,24939.888002279135,8072.851357259715,16867.03664501942,15000,5000,3675356.4432784645
65,3675356.4432784645,0.05495,24939.888002279135,8109.818289099832,16830.069713179302,15000,5000,3667246.6249893648
66,3667246.6249893648,0.05495,24939.888002279135,8146.954498682004,16792.93350359713,15000,5000,3659099.6704906826
67,3659099.6704906826,0.05495,24939.888002279135,8184.26076115722,16755.627241121914,15000,5000,3650915.4097295254
68,3650915.4097295254,0.05495,24939.888002279135,8221.737855226016,16718.15014705312,15000,5000,3642693.6718742996
69,3642693.6718742996,0.05495,24939.888002279135,8259.386563154738,16680.501439124397,15000,5000,3634434.285311145
70,3634434.285311145,0.05495,24939.888002279135,8297.207670791853,16642.68033148728,15000,5000,3626137.077640353
71,3626137.077640353,0.05495,24939.888002279135,8335.201967584355,16604.68603469478,15000,5000,3617801.8756727683
72,3617801.8756727683,0.05495,24606.406759634407,8039.889003949524,16566.517755684883,15000,5000,3609761.9866688186
73,3609761.9866688186,0.05495,24606.406759634407,8076.704995680109,16529.701763954297,15000,5000,3601685.2816731385
74,3601685.2816731385,0.05495,24606.406759634407,8113.689573972828,16492.71718566158,15000,5000,3593571.5920991655
75,3593571.5920991655,0.05495,24606.406759634407,8150.843510813647,16455.56324882076,15000,5000,3585420.748588352
76,3585420.748588352,0.05495,24606.406759634407,8188.167581723581,16418.239177910826,15000,5000,3577232.5810066285
77,3577232.5810066285,0.05495,24606.406759634407,8225.662565774888,16380.744193859518,15000,5000,3569006.9184408537
78,3569006.9184408537,0.05495,24606.406759634407,8263.329245607332,16343.077514027074,15000,5000,3560743.5891952463
79,3560743.5891952463,0.05495,24606.406759634407,8301.16840744451,16305.238352189897,15000,5000,3552442.420787802
80,3552442.420787802,0.05495,24606.406759634407,8339.180841110265,16267.225918524142,15000,5000,3544103.239946692
81,3544103.239946692,0.05495,24606.406759634407,8377.367340045183,16229.039419589224,15000,5000,3535725.8726066467
82,3535725.8726066467,0.05495,24606.406759634407,8415.728701323138,16190.678058311269,15000,5000,3527310.1439053235
83,3527310.1439053235,0.05495,24606.406759634407,8454.265725667947,16152.14103396646,15000,5000,3518855.8781796554
84,3518855.8781796554,0.05495,24269.4409650474,8156.013422883063,16113.427542164338,15000,5000,3510699.8647567723
85,3510699.8647567723,0.05495,24269.4409650474,8193.361167682016,16076.079797365384,15000,5000,3502506.5035890904
86,3502506.5035890904,0.05495,24269.4409650474,8230.879934029026,16038.561031018375,15000,5000,3494275.6236550612
87,3494275.6236550612,0.05495,24269.4409650474,8268.570505060268,16000.870459987133,15000,5000,3486007.053150001
88,3486007.053150001,0.05495,24269.4409650474,8306.433667498022,15963.007297549379,15000,5000,3477700.619482503
89,3477700.619482503,0.05495,24269.4409650474,8344.470211667109,15924.970753380292,15000,5000,3469356.149270836
90,3469356.149270836,0.05495,24269.4409650474,8382.680931511366,15886.760033536035,15000,5000,3460973.4683393245
91,3460973.4683393245,0.05495,24269.4409650474,8421.066624610246,15848.374340437154,15000,5000,3452552.4017147142
92,3452552.4017147142,0.05495,24269.4409650474,8459.62809219544,15809.81287285196,15000,5000,3444092.773622519
93,3444092.773622519,0.05495,24269.4409650474,8498.366139167618,15771.074825879783,15000,5000,3435594.4074833514
94,3435594.4074833514,0.05495,24269.4409650474,8537.281574113222,15732.15939093418,15000,5000,3427057.125909238
95,3427057.125909238,0.05495,24269.4409650474,8576.37520932135,15693.065755726051,15000,5000,3418480.750699917
96,3418480.750699917,0.05495,23928.71427121301,8274.921166966311,15653.7931042467,15000,5000,3410205.8295329507
97,3410205.8295329507,0.05495,23928.71427121301,8312.813410143377,15615.900861069635,15000,5000,3401893.0161228073
98,3401893.0161228073,0.05495,23928.71427121301,8350.879168217325,15577.835102995687,15000,5000,3393542.1369545897
99,3393542.1369545897,0.05495,23928.71427121301,8389.119235741788,15539.595035471224,15000,5000,3385153.017718848
100,3385153.017718848,0.05495,23928.71427121301,8427.53441090879,15501.179860304223,15000,5000,3376725.483307939
101,3376725.483307939,0.05495,23928.71427121301,8466.12549556541,15462.588775647602,15000,5000,3368259.3578123734
102,3368259.3578123734,0.05495,23928.71427121301,8504.89329523052,15423.820975982491,15000,5000,3359754.464517143
103,3359754.464517143,0.05495,23928.71427121301,8543.838619111595,15384.875652101417,15000,5000,3351210.6258980315
104,3351210.6258980315,0.05495,23928.71427121301,8582.96228012161,15345.751991091402,15000,5000,3342627.66361791
105,3342627.66361791,0.05495,23928.71427121301,8622.265094896,15306.449176317012,15000,5000,3334005.398523014
106,3334005.398523014,0.05495,23928.71427121301,8661.74788380971,15266.966387403301,15000,5000,3325343.6506392043
107,3325343.6506392043,0.05495,23928.71427121301,8701.411470994322,15227.30280021869,15000,5000,3316642.23916821
108,3316642.23916821,0.05495,23583.92246244283,8396.464875585072,15187.45758685776,15000,5000,3308245.774292625
109,3308245.774292625,0.05495,23583.92246244283,8434.913687661188,15149.008774781643,15000,5000,3299810.8606049637
110,3299810.8606049637,0.05495,23583.92246244283,8473.538563255937,15110.383899186894,15000,5000,3291337.3220417076
111,3291337.3220417076,0.05495,23583.92246244283,8512.340308593513,15071.582153849318,15000,5000,3282824.981733114
112,3282824.981733114,0.05495,23583.92246244283,8551.319733589948,15032.602728852884,15000,5000,3274273.661999524
113,3274273.661999524,0.05495,23583.92246244283,8590.477651870013,14993.444810572819,15000,5000,3265683.184347654
114,3265683.184347654,0.05495,23583.92246244283,8629.814880784199,14954.107581658633,15000,5000,3257053.36946687
115,3257053.36946687,0.05495,23583.92246244283,8669.332241425791,14914.59022101704,15000,5000,3248384.0372254443
116,3248384.0372254443,0.05495,23583.92246244283,8709.030558647986,14874.891903794845,15000,5000,3239675.0066667963
117,3239675.0066667963,0.05495,23583.92246244283,8748.910661081129,14835.011801361703,15000,5000,3230926.096005715
118,3230926.096005715,0.05495,23583.92246244283,8788.973381149997,14794.949081292834,15000,5000,3222137.122624565
119,3222137.122624565,0.05495,23583.92246244283,8829.21955509118,14754.702907351651,15000,5000,3213307.903069474
120,3213307.903069474,0.05495,23234.729750133047,8520.45731066075,14714.272439472297,15000,5000,3204787.445758813
121,3204787.445758813,0.05495,23234.729750133047,8559.473904762483,14675.255845370564,15000,5000,3196227.9718540506
122,3196227.9718540506,0.05495,23234.729750133047,8598.669162351374,14636.060587781672,15000,5000,3187629.3026916995
123,3187629.3026916995,0.05495,23234.729750133047,8638.043901557308,14596.685848575738,15000,5000,3178991.2587901424
124,3178991.2587901424,0.05495,23234.729750133047,8677.59894425652,14557.130805876526,15000,5000,3170313.659845886
125,3170313.659845886,0.05495,23234.729750133047,8717.335116088763,14517.394634044284,15000,5000,3161596.324729797
126,3161596.324729797,0.05495,23234.729750133047,8757.25324647452,14477.476503658527,15000,5000,3152839.0714833224
127,3152839.0714833224,0.05495,23234.729750133047,8797.354168632333,14437.375581500713,15000,5000,3144041.71731469
128,3144041.71731469,0.05495,23234.729750133047,8837.638719596198,14397.091030536849,15000,5000,3135204.078595094
129,3135204.078595094,0.05495,23234.729750133047,8878.107740233014,14356.622009900033,15000,5000,3126325.9708548607
130,3126325.9708548607,0.05495,23234.729750133047,8918.762075260165,14315.967674872882,15000,5000,3117407.2087796004
131,3117407.2087796004,0.05495,23234.729750133047,8959.602573263128,14275.127176869919,15000,5000,3108447.6062063375
132,3108447.6062063375,0.05495,22880.76443129895,8646.664767879098,14234.099663419853,15000,5000,3099800.9414384584
133,3099800.9414384584,0.05495,22880.76443129895,8686.259286962011,14194.50514433694,15000,5000,3091114.6821514964
134,3091114.6821514964,0.05495,22880.76443129895,8726.035115946892,14154.729315352059,15000,5000,3082388.6470355494
135,3082388.6470355494,0.05495,22880.76443129895,8765.993085081998,14114.771346216952,15000,5000,3073622.6539504672
136,3073622.6539504672,0.05495,22880.76443129895,8806.134028417437,14074.630402881514,15000,5000,3064816.5199220497
137,3064816.5199220497,0.05495,22880.76443129895,8846.458783822565,14034.305647476385,15000,5000,3055970.061138227
138,3055970.061138227,0.05495,22880.76443129895,8886.968193003486,13993.796238295465,15000,5000,3047083.0929452237
139,3047083.0929452237,0.05495,22880.76443129895,8927.663101520615,13953.101329778336,15000,5000,3038155.4298437033
140,3038155.4298437033,0.05495,22880.76443129895,8968.544358806326,13912.220072492624,15000,5000,3029186.885484897
141,3029186.885484897,0.05495,22880.76443129895,9009.612818182693,13871.151613116257,15000,5000,3020177.272666714
142,3020177.272666714,0.05495,22880.76443129895,9050.86933687929,13829.89509441966,15000,5000,3011126.403329835
143,3011126.403329835,0.05495,22880.76443129895,9092.314776051084,13788.449655247867,15000,5000,3002034.088553784
144,3002034.088553784,0.05495,22521.613773714198,8774.799343211664,13746.814430502534,15000,5000,2993259.2892105724
145,2993259.2892105724,0.05495,22521.613773714198,8814.980611870786,13706.633161843412,15000,5000,2984444.3085987014
146,2984444.3085987014,0.05495,22521.613773714198,8855.345877255979,13666.26789645822,15000,5000,2975588.9627214456
147,2975588.9627214456,0.05495,22521.613773714198,8895.895981918913,13625.717791795285,15000,5000,2966693.0667395266
148,2966693.0667395266,0.05495,22521.613773714198,8936.631772269451,13584.982001444747,15000,5000,2957756.434967257
149,2957756.434967257,0.05495,22521.613773714198,8977.5540985933,13544.059675120898,15000,5000,2948778.880868664
150,2948778.880868664,0.05495,22521.613773714198,9018.663815069775,13502.949958644424,15000,5000,2939760.217053594
151,2939760.217053594,0.05495,22521.613773714198,9059.961779789617,13461.65199392458,15000,5000,2930700.2552738045
152,2930700.2552738045,0.05495,22521.613773714198,9101.448854772903,13420.164918941295,15000,5000,2921598.8064190317
153,2921598.8064190317,0.05495,22521.613773714198,9143.12590598705,13378.487867727148,15000,5000,2912455.680513045
154,2912455.680513045,0.05495,22521.613773714198,9184.993803364881,13336.619970349317,15000,5000,2903270.68670968
155,2903270.68670968,0.05495,22521.613773714198,9227.05342082279,13294.560352891409,15000,5000,2894043.6332888575
156,2894043.6332888575,0.05495,22156.81795580894,8904.509818373714,13252.308137435226,15000,5000,2885139.123470484
157,2885139.123470484,0.05495,22156.81795580894,8945.285052917017,13211.532902891922,15000,5000,2876193.838417567
158,2876193.838417567,0.05495,22156.81795580894,8986.247004055165,13170.570951753774,15000,5000,2867207.591413512
159,2867207.591413512,0.05495,22156.81795580894,9027.396526794568,13129.421429014372,15000,5000,2858180.1948867175
160,2858180.1948867175,0.05495,22156.81795580894,9068.734480056846,13088.083475752093,15000,5000,2849111.4604066606
161,2849111.4604066606,0.05495,22156.81795580894,9110.261726696774,13046.556229112166,15000,5000,2840001.1986799636
162,2840001.1986799636,0.05495,22156.81795580894,9151.979133520274,13004.838822288666,15000,5000,2830849.2195464433
163,2830849.2195464433,0.05495,22156.81795580894,9193.887571302519,12962.93038450642,15000,5000,2821655.3319751406
164,2821655.3319751406,0.05495,22156.81795580894,9235.98791480611,12920.83004100283,15000,5000,2812419.3440603344
165,2812419.3440603344,0.05495,22156.81795580894,9278.281042799326,12878.536913009613,15000,5000,2803141.063017535
166,2803141.063017535,0.05495,22156.81795580894,9320.767838074478,12836.050117734461,15000,5000,2793820.2951794607
167,2793820.2951794607,0.05495,22156.81795580894,9363.449187466327,12793.368768342612,15000,5000,2784456.8459919943
168,2784456.8459919943,0.05495,21785.86284320928,9035.370869270942,12750.491973938339,15000,5000,2775421.4751227233
169,2775421.4751227233,0.05495,21785.86284320928,9076.745338376479,12709.117504832802,15000,5000,2766344.7297843467
170,2766344.7297843467,0.05495,21785.86284320928,9118.309268071795,12667.553575137486,15000,5000,2757226.420516275
171,2757226.420516275,0.05495,21785.86284320928,9160.063525928506,12625.799317280775,15000,5000,2748066.356990346
172,2748066.356990346,0.05495,21785.86284320928,9202.008983490989,12583.853859718292,15000,5000,2738864.348006855
173,2738864.348006855,0.05495,21785.86284320928,9244.146516294557,12541.716326914724,15000,5000,2729620.2014905605
174,2729620.2014905605,0.05495,21785.86284320928,9286.477003883756,12499.385839325525,15000,5000,2720333.724486677
175,2720333.724486677,0.05495,21785.86284320928,9329.001329830708,12456.861513378573,15000,5000,2711004.723156846
176,2711004.723156846,0.05495,21785.86284320928,9371.720381753557,12414.142461455724,15000,5000,2701633.0027750926
177,2701633.0027750926,0.05495,21785.86284320928,9414.635051335004,12371.227791874277,15000,5000,2692218.3677237574
178,2692218.3677237574,0.05495,21785.86284320928,9457.74623434091,12328.116608868371,15000,5000,2682760.6214894163
179,2682760.6214894163,0.05495,21785.86284320928,9501.054830638996,12284.808012570285,15000,5000,2673259.566658777
180,2673259.566658777,0.05495,21408.17132272195,9166.870223730302,12241.30109899165,15000,5000,2664092.696435047
181,2664092.696435047,0.05495,21408.17132272195,9208.846850296468,12199.324472425484,15000,5000,2654883.8495847504
182,2654883.8495847504,0.05495,21408.17132272195,9251.015694831784,12157.155627890168,15000,5000,2645632.8338899184
183,2645632.8338899184,0.05495,21408.17132272195,9293.377637534368,12114.793685187584,15000,5000,2636339.456252384
184,2636339.456252384,0.05495,21408.17132272195,9335.93356263291,12072.237760089041,15000,5000,2627003.522689751
185,2627003.522689751,0.05495,21408.17132272195,9378.684358405135,12029.486964316817,15000,5000,2617624.838331346
186,2617624.838331346,0.05495,21408.17132272195,9421.630917196331,11986.54040552562,15000,5000,2608203.20741415
187,2608203.20741415,0.05495,21408.17132272195,9464.774135437992,11943.39718728396,15000,5000,2598738.433278712
188,2598738.433278712,0.05495,21408.17132272195,9508.114913666517,11900.056409055434,15000,5000,2589230.3183650454
189,2589230.3183650454,0.05495,21408.17132272195,9551.654156542016,11856.517166179936,15000,5000,2579678.6642085034
190,2579678.6642085034,0.05495,21408.17132272195,9595.39277286718,11812.778549854771,15000,5000,2570083.271435636
191,2570083.271435636,0.05495,21408.17132272195,9639.331675606269,11768.839647115683,15000,5000,2560443.93976003
192,2560443.93976003,0.05495,21023.092833129165,9298.393292311363,11724.699540817803,15000,5000,2551145.546467718
193,2551145.546467718,0.05495,21023.092833129165,9340.972184929073,11682.120648200093,15000,5000,2541804.574282789
194,2541804.574282789,0.05495,21023.092833129165,9383.74605339256,11639.346779736605,15000,5000,2532420.8282293966
195,2532420.8282293966,0.05495,21023.092833129165,9426.71579052872,11596.377042600445,15000,5000,2522994.112438868
196,2522994.112438868,0.05495,21023.092833129165,9469.882293252851,11553.210539876314,15000,5000,2513524.230145615
197,2513524.230145615,0.05495,21023.092833129165,9513.24646258737,11509.846370541794,15000,5000,2504010.983683028
198,2504010.983683028,0.05495,21023.092833129165,9556.809203680636,11466.28362944853,15000,5000,2494454.174479347
199,2494454.174479347,0.05495,21023.092833129165,9600.571425825823,11422.521407303342,15000,5000,2484853.6030535214
200,2484853.6030535214,0.05495,21023.092833129165,9644.534042479916,11378.55879064925,15000,5000,2475209.0690110414
201,2475209.0690110414,0.05495,21023.092833129165,9688.697971282772,11334.394861846393,15000,5000,2465520.3710397584
202,2465520.3710397584,0.05495,21023.092833129165,9733.064134076272,11290.028699052893,15000,5000,2455787.306905682
203,2455787.306905682,0.05495,21023.092833129165,9777.633456923562,11245.459376205603,15000,5000,2446009.6734487587
204,2446009.6734487587,0.05495,20629.8906223936,9429.204659392826,11200.685963000773,15000,5000,2436580.4687893656
205,2436580.4687893656,0.05495,20629.8906223936,9472.382559062296,11157.508063331303,15000,5000,2427108.086230303
206,2427108.086230303,0.05495,20629.8906223936,9515.75817753067,11114.13244486293,15000,5000,2417592.3280527727
207,2417592.3280527727,0.05495,20629.8906223936,9559.33242018528,11070.55820220832,15000,5000,2408032.9956325875
208,2408032.9956325875,0.05495,20629.8906223936,9603.106196559376,11026.784425834223,15000,5000,2398429.889436028
209,2398429.889436028,0.05495,20629.8906223936,9647.080420351122,10982.810202042478,15000,5000,2388782.809015677
210,2388782.809015677,0.05495,20629.8906223936,9691.256009442646,10938.634612950953,15000,5000,2379091.553006234
211,2379091.553006234,0.05495,20629.8906223936,9735.63388591922,10894.256736474379,15000,5000,2369355.919120315
212,2369355.919120315,0.05495,20629.8906223936,9780.214976088491,10849.675646305108,15000,5000,2359575.7041442264
213,2359575.7041442264,0.05495,20629.8906223936,9825.00021049983,10804.89041189377,15000,5000,2349750.7039337265
214,2349750.7039337265,0.05495,20629.8906223936,9869.990523963745,10759.900098429855,15000,5000,2339880.713409763
215,2339880.713409763,0.05495,20629.8906223936,9915.186855571394,10714.703766822206,15000,5000,2329965.5265541915
216,2329965.5265541915,0.05495,20227.726111193202,9558.425637513801,10669.300473679401,15000,5000,2320407.1009166776
217,2320407.1009166776,0.05495,20227.726111193202,9602.195261578916,10625.530849614286,15000,5000,2310804.9056550986
218,2310804.9056550986,0.05495,20227.726111193202,9646.165314047565,10581.560797145637,15000,5000,2301158.740341051
219,2301158.740341051,0.05495,20227.726111193202,9690.336712714807,10537.389398478395,15000,5000,2291468.4036283363
220,2291468.4036283363,0.05495,20227.726111193202,9734.710379578446,10493.015731614756,15000,5000,2281733.6932487576
221,2281733.6932487576,0.05495,20227.726111193202,9779.287240858266,10448.438870334936,15000,5000,2271954.4060078994
222,2271954.4060078994,0.05495,20227.726111193202,9824.068227015363,10403.65788417784,15000,5000,2262130.337780884
223,2262130.337780884,0.05495,20227.726111193202,9869.054272771571,10358.671838421631,15000,5000,2252261.2835081127
224,2252261.2835081127,0.05495,20227.726111193202,9914.246317128971,10313.479794064231,15000,5000,2242347.0371909835
225,2242347.0371909835,0.05495,20227.726111193202,9959.64530338949,10268.080807803712,15000,5000,2232387.391887594
226,2232387.391887594,0.05495,20227.726111193202,10005.252179174595,10222.473932018607,15000,5000,2222382.1397084193
227,2222382.1397084193,0.05495,20227.726111193202,10051.067896445065,10176.658214748137,15000,5000,2212331.071811974
228,2212331.071811974,0.05495,20000.0,9869.367300327669,10130.632699672331,15000,5000,2202461.704511646
229,2202461.704511646,0.05495,20000.0,9914.560778090421,10085.439221909579,15000,5000,2192547.143733556
230,2192547.143733556,0.05495,20000.0,9959.961204320092,10040.038795679908,15000,5000,2182587.1825292357
231,2182587.1825292357,0.05495,20000.0,10005.569526668209,9994.430473331791,15000,5000,2172581.6130025676
232,2172581.6130025676,0.05495,20000.0,10051.386697125743,9948.613302874257,15000,5000,2162530.226305442
233,2162530.226305442,0.05495,20000.0,10097.413672042998,9902.586327957002,15000,5000,2152432.812633399
234,2152432.812633399,0.05495,20000.0,10143.651412149562,9856.348587850438,15000,5000,2142289.1612212495
235,2142289.1612212495,0.05495,20000.0,10190.100882574363,9809.899117425637,15000,5000,2132099.060338675
236,2132099.060338675,0.05495,20000.0,10236.763052865817,9763.236947134183,15000,5000,2121862.297285809
237,2121862.297285809,0.05495,20000.0,10283.638897012066,9716.361102987934,15000,5000,2111578.658388797
238,2111578.658388797,0.05495,20000.0,10330.7293934613,9669.2706065387,15000,5000,2101247.928995336
239,2101247.928995336,0.05495,20000.0,10378.035525142192,9621.964474857808,15000,5000,2090869.8934701937
240,2090869.8934701937,0.05495,20000.0,10425.558279484405,9574.441720515595,15000,5000,2080444.3351907092
241,2080444.3351907092,0.05495,20000.0,10473.298648439211,9526.701351560789,15000,5000,2069971.03654227
242,2069971.03654227,0.05495,20000.0,10521.257628500189,9478.742371499811,15000,5000,2059449.7789137699
243,2059449.7789137699,0.05495,20000.0,10569.43622072403,9430.56377927597,15000,5000,2048880.3426930457
244,2048880.3426930457,0.05495,20000.0,10617.83543075143,9382.16456924857,15000,5000,2038262.5072622944
245,2038262.5072622944,0.05495,20000.0,10666.456268828078,9333.543731171922,15000,5000,2027596.0509934663
246,2027596.0509934663,0.05495,20000.0,10715.299749825754,9284.700250174246,15000,5000,2016880.7512436404
247,2016880.7512436404,0.05495,20000.0,10764.366893263497,9235.633106736503,15000,5000,2006116.384350377
248,2006116.384350377,0.05495,20000.0,10813.6587233289,9186.3412766711,15000,5000,1995302.725627048
249,1995302.725627048,0.05495,20000.0,10863.176268899477,9136.823731100523,15000,5000,1984439.5493581484
250,1984439.5493581484,0.05495,20000.0,10912.920563564147,9087.079436435853,15000,5000,1973526.6287945842
251,1973526.6287945842,0.05495,20000.0,10962.8926456448,9037.1073543552,15000,5000,1962563.7361489395
252,1962563.7361489395,0.05495,20000.0,11013.093558217983,8986.906441782017,15000,5000,1951550.6425907214
253,1951550.6425907214,0.05495,20000.0,11063.524349136656,8936.475650863344,15000,5000,1940487.1182415846
254,1940487.1182415846,0.05495,20000.0,11114.186071052078,8885.813928947922,15000,5000,1929372.9321705326
255,1929372.9321705326,0.05495,20000.0,11165.07978143577,8834.92021856423,15000,5000,1918207.852389097
256,1918207.852389097,0.05495,20000.0,11216.206542601594,8783.793457398406,15000,5000,1906991.6458464954
257,1906991.6458464954,0.05495,20000.0,11267.567421727925,8732.432578272075,15000,5000,1895724.0784247676
