,loan_start,interest_rate_yearly,total,principal,interest,minimum_monthly_payment,additional_payment,loan_end
99,3176151.7904276303,0.05495,25535.647036353832,3223.6951111770595,14544.128406999856,2767.823518176916,5000,3165160.2717982763
100,3165160.2717982763,0.05495,25535.647036353832,3274.027106900643,14493.796411276273,2767.823518176916,5000,3154118.4211731986
101,3154118.4211731986,0.05495,25535.647036353832,3324.589581221311,14443.233936955605,2767.823518176916,5000,3143026.0080738002
102,3143026.0080738002,0.05495,25535.647036353832,3375.383589538973,14392.439928637943,2767.823518176916,5000,3131882.8009660845
103,3131882.8009660845,0.05495,25535.647036353832,3426.4101920863886,14341.413326090527,2767.823518176916,5000,3120688.567255821
104,3120688.567255821,0.05495,25535.647036353832,3477.670453951303,14290.153064225613,2767.823518176916,5000,3109443.073283693
105,3109443.073283693,0.05495,25535.647036353832,3529.1654450986734,14238.658073078243,2767.823518176916,5000,3098146.084320417
106,3098146.084320417,0.05495,25535.647036353832,3580.8962403930072,14186.927277783909,2767.823518176916,5000,3086797.3645618474
107,3086797.3645618474,0.05495,25535.647036353832,3632.8639196207914,14134.959598556125,2767.823518176916,5000,3075396.6771240495
108,3075396.6771240495,0.05495,24464.334267937928,3149.4131833050888,14082.753950663875,2232.1671339689638,5000,3065015.0968067753
109,3065015.0968067753,0.05495,24464.334267937928,3196.9521698412736,14035.21496412769,2232.1671339689638,5000,3054585.977502965
110,3054585.977502965,0.05495,24464.334267937928,3244.708845319972,13987.458288648992,2232.1671339689638,5000,3044109.101523676
111,3044109.101523676,0.05495,24464.334267937928,3292.6842065751316,13939.482927393832,2232.1671339689638,5000,3033584.250183132
112,3033584.250183132,0.05495,24464.334267937928,3340.879255005373,13891.28787896359,2232.1671339689638,5000,3023011.2037941576
113,3023011.2037941576,0.05495,24464.334267937928,3389.2949965948847,13842.87213737408,2232.1671339689638,5000,3012389.741663594
114,3012389.741663594,0.05495,24464.334267937928,3437.932441934425,13794.234692034539,2232.1671339689638,5000,3001719.6420876905
115,3001719.6420876905,0.05495,24464.334267937928,3486.792606242416,13745.374527726548,2232.1671339689638,5000,2991000.6823474793
116,2991000.6823474793,0.05495,24464.334267937928,3535.876509386133,13696.29062458283,2232.1671339689638,5000,2980232.6387041244
117,2980232.6387041244,0.05495,24464.334267937928,3585.185175902996,13646.981958065968,2232.1671339689638,5000,2969415.2863942524
118,2969415.2863942524,0.05495,24464.334267937928,3634.719635021951,13597.447498947013,2232.1671339689638,5000,2958548.3996252613
119,2958548.3996252613,0.05495,24464.334267937928,3684.480920684955,13547.686213284009,2232.1671339689638,5000,2947631.7515706075
120,2947631.7515706075,0.05495,23454.166244982618,3229.386060090903,13497.697062400406,1727.083122491309,5000,2937675.2823880254
121,2937675.2823880254,0.05495,23454.166244982618,3274.9783918894773,13452.104730601832,1727.083122491309,5000,2927673.2208736446
122,2927673.2208736446,0.05495,23454.166244982618,3320.77949857408,13406.303623917229,1727.083122491309,5000,2917625.3582525793
123,2917625.3582525793,0.05495,23454.166244982618,3366.7903361597073,13360.292786331602,1727.083122491309,5000,2907531.4847939285
124,2907531.4847939285,0.05495,23454.166244982618,3413.0118650391123,13314.071257452197,1727.083122491309,5000,2897391.389806398
125,2897391.389806398,0.05495,23454.166244982618,3459.445050002845,13267.638072488464,1727.083122491309,5000,2887204.861633904
126,2887204.861633904,0.05495,23454.166244982618,3506.090860259392,13220.992262231917,1727.083122491309,5000,2876971.687651153
127,2876971.687651153,0.05495,23454.166244982618,3552.950269455405,13174.132853035904,1727.083122491309,5000,2866691.6542592063
128,2866691.6542592063,0.05495,23454.166244982618,3600.0242556960275,13127.058866795282,1727.083122491309,5000,2856364.546881019
129,2856364.546881019,0.05495,23454.166244982618,3647.3138015653094,13079.769320926,1727.083122491309,5000,2845990.1499569626
